,playerid,web_name,element_type_x,now_cost,team,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame,element,position,multiplier,is_captain,is_vice_captain,element_type_y,IsInCurrentTeam
143,205.0,Kamada,3.0,51.0,7.0,0.04,0.03642857142857143,0.07642857142857143,0.7357142857142858,0.3566059263890437,2.4502816584059093,0.1872715267495945,0.2623600744147965,,,,,,,N
144,206.0,Lerma,3.0,48.0,7.0,0.012857142857142857,0.053571428571428575,0.06642857142857142,0.47571428571428576,0.3566059263890437,2.4502816584059093,0.16276871016553535,0.1696425335536451,,,,,,,N
145,207.0,Mateta,4.0,72.0,7.0,0.31642857142857145,0.04214285714285715,0.3585714285714286,1.1292857142857142,0.3566059263890437,2.4502816584059093,0.878600994656976,0.4027099783007701,,,,,,,N
146,208.0,M.França,3.0,44.0,7.0,0.0,0.0,0.0,0.0,0.3566059263890437,2.4502816584059093,0.0,0.0,,,,,,,N
147,210.0,Mitchell,2.0,48.0,7.0,0.024285714285714285,0.09,0.11428571428571431,1.3728571428571428,0.3566059263890437,2.4502816584059093,0.2800321895321039,0.4895689932283871,,,,,,,N
148,211.0,Muñoz,2.0,47.0,7.0,0.17071428571428574,0.04857142857142858,0.21928571428571428,1.332142857142857,0.3566059263890437,2.4502816584059093,0.5373117636647243,0.47505003765397613,,,,,,,N
149,212.0,Ozoh,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.3566059263890437,2.4502816584059093,0.0,0.0,,,,,,,N
150,213.0,Rak-Sakyi,3.0,45.0,7.0,0.0,0.0,0.0,0.0,0.3566059263890437,2.4502816584059093,0.0,0.0,,,,,,,N
151,214.0,Schlupp,3.0,47.0,7.0,0.009285714285714286,0.005714285714285714,0.015000000000000001,0.105,0.3566059263890437,2.4502816584059093,0.03675422487608864,0.03744362227084959,,,,,,,N
152,216.0,Wharton,3.0,47.0,7.0,0.015714285714285715,0.04285714285714286,0.058571428571428566,0.6707142857142857,0.3566059263890437,2.4502816584059093,0.14351649713520323,0.23918068919950863,,,,,,,N
153,217.0,A.Doucoure,3.0,51.0,8.0,0.03428571428571429,0.03142857142857143,0.06571428571428571,0.9685714285714286,0.36564317053813516,2.4345227723931817,0.1599829250429805,0.35415152803550803,,,,,,,N
154,218.0,Beto,4.0,50.0,8.0,0.11499999999999999,0.0,0.11499999999999999,0.23285714285714285,0.36564317053813516,2.4345227723931817,0.2799701188252159,0.08514262399673718,,,,,,,N
155,220.0,Calvert-Lewin,4.0,55.0,8.0,0.3085714285714286,0.03785714285714286,0.3464285714285715,1.125,0.36564317053813516,2.4345227723931817,0.8433882461504951,0.41134856685540205,,,,,,,N
156,222.0,Gana,3.0,49.0,8.0,0.058571428571428566,0.05,0.10857142857142855,1.0492857142857142,0.36564317053813516,2.4345227723931817,0.2643196152884026,0.3836641553718003,,,,,,,N
157,223.0,Garner,3.0,49.0,8.0,0.003571428571428572,0.003571428571428572,0.007142857142857144,0.32071428571428573,0.36564317053813516,2.4345227723931817,0.017389448374237015,0.11726698826544478,,,,,,,N
158,224.0,Harrison,3.0,52.0,8.0,0.11214285714285714,0.060714285714285714,0.17285714285714285,0.8828571428571427,0.36564317053813516,2.4345227723931817,0.4208246506565356,0.32281068484652503,,,,,,,N
159,226.0,Iroegbunam,3.0,44.0,8.0,0.015000000000000001,0.005714285714285714,0.020714285714285716,0.5971428571428571,0.36564317053813516,2.4345227723931817,0.05042940028528735,0.21834120754991498,,,,,,,N
160,229.0,Maupay,4.0,49.0,8.0,0.0,0.0,0.0,0.0,0.36564317053813516,2.4345227723931817,0.0,0.0,,,,,,,N
161,230.0,McNeil,3.0,54.0,8.0,0.062142857142857146,0.28285714285714286,0.3442857142857143,1.2621428571428572,0.36564317053813516,2.4345227723931817,0.8381714116382241,0.46149391595777495,,,,,,,N
162,231.0,Mykolenko,2.0,43.0,8.0,0.02,0.029999999999999995,0.05,1.0064285714285715,0.36564317053813516,2.4345227723931817,0.1217261386196591,0.3679937337773089,,,,,,,N
163,232.0,Ndiaye,4.0,54.0,8.0,0.07714285714285714,0.049999999999999996,0.12714285714285714,0.9507142857142857,0.36564317053813516,2.4345227723931817,0.30953218106141883,0.34762218570446995,,,,,,,N
164,233.0,Onana,3.0,49.0,2.0,0.11285714285714286,0.01357142857142857,0.12642857142857142,0.785,0.3414026278788758,2.401128280467727,0.3035712183162769,0.2680010628849176,,,,,,,N
165,235.0,Pickford,1.0,49.0,8.0,0.0,0.0064285714285714285,0.0064285714285714285,1.325,0.36564317053813516,2.4345227723931817,0.015650503536813312,0.48447720096302904,,,,,,,N
166,236.0,Tarkowski,2.0,48.0,8.0,0.05285714285714285,0.075,0.12785714285714286,1.325,0.36564317053813516,2.4345227723931817,0.31127112589884254,0.48447720096302904,,,,,,,N
167,237.0,Y. Chermiti,4.0,49.0,8.0,0.0,0.0,0.0,0.0,0.36564317053813516,2.4345227723931817,0.0,0.0,,,,,,,N
168,238.0,Young,2.0,46.0,8.0,0.012857142857142857,0.09357142857142858,0.10642857142857144,0.9785714285714285,0.36564317053813516,2.4345227723931817,0.25910278077613147,0.3578079597408894,,,,,,,N
169,239.0,Adama,3.0,48.0,9.0,0.19785714285714287,0.14500000000000002,0.34285714285714286,0.665,0.3638174498896985,2.5051220340610603,0.8588989831066492,0.24193860417664953,,,,,,,N
170,240.0,Andreas,3.0,50.0,9.0,0.18428571428571427,0.17500000000000002,0.3592857142857143,0.6971428571428572,0.3638174498896985,2.5051220340610603,0.9000545593805097,0.25363273649453266,,,,,,,N
171,241.0,Bassey,2.0,45.0,9.0,0.02,0.008571428571428572,0.028571428571428577,1.1464285714285716,0.3638174498896985,2.5051220340610603,0.07157491525888746,0.417090719337833,,,,,,,N
172,243.0,Cairney,3.0,48.0,9.0,0.002142857142857143,0.04642857142857142,0.04857142857142857,0.2171428571428571,0.3638174498896985,2.5051220340610603,0.12167735594010863,0.07900036054747739,,,,,,,N
173,246.0,Harris,3.0,45.0,9.0,0.0,0.0,0.0,0.0,0.3638174498896985,2.5051220340610603,0.0,0.0,,,,,,,N
174,247.0,Iwobi,3.0,57.0,9.0,0.13285714285714284,0.2307142857142857,0.36357142857142855,1.0692857142857144,0.3638174498896985,2.5051220340610603,0.9107907966693426,0.38902480177491333,,,,,,,N
175,248.0,Leno,1.0,50.0,9.0,0.0,0.0014285714285714286,0.0014285714285714286,1.1464285714285716,0.3638174498896985,2.5051220340610603,0.0035787457629443725,0.417090719337833,,,,,,,N
176,249.0,Lukić,3.0,48.0,9.0,0.0,0.02214285714285714,0.02214285714285714,0.5314285714285715,0.3638174498896985,2.5051220340610603,0.05547055932563776,0.19334298765566835,,,,,,,N
177,251.0,Muniz,4.0,55.0,9.0,0.11499999999999999,0.0064285714285714285,0.12142857142857143,0.4228571428571428,0.3638174498896985,2.5051220340610603,0.30419338985027167,0.15384280738192965,,,,,,,N
178,252.0,Raúl,4.0,55.0,9.0,0.34785714285714286,0.09428571428571429,0.4421428571428571,0.7221428571428571,0.3638174498896985,2.5051220340610603,1.1076218136312832,0.2627281727417751,,,,,,,N
179,254.0,Reed,3.0,47.0,9.0,0.0007142857142857143,0.0064285714285714285,0.007142857142857143,0.21142857142857147,0.3638174498896985,2.5051220340610603,0.01789372881472186,0.07692140369096484,,,,,,,N
180,255.0,Robinson,2.0,48.0,9.0,0.020714285714285716,0.11285714285714286,0.1335714285714286,1.1464285714285716,0.3638174498896985,2.5051220340610603,0.33461272883529886,0.417090719337833,,,,,,,N
181,256.0,Stansfield,4.0,50.0,9.0,0.0,0.0,0.0,0.04785714285714286,0.3638174498896985,2.5051220340610603,0.0,0.017411263673292713,,,,,,,N
182,257.0,Tete,2.0,45.0,9.0,0.07285714285714286,0.023571428571428573,0.09642857142857143,0.9757142857142859,0.3638174498896985,2.5051220340610603,0.24156533899874513,0.3549818832495201,,,,,,,N
183,258.0,Vinicius,4.0,50.0,9.0,0.0,0.0,0.0,0.0,0.3638174498896985,2.5051220340610603,0.0,0.0,,,,,,,N
184,259.0,Wilson,3.0,52.0,9.0,0.06785714285714285,0.012857142857142857,0.08071428571428571,0.2885714285714286,0.3638174498896985,2.5051220340610603,0.20219913560635702,0.10498732125388442,,,,,,,N
185,260.0,Al-Hamadi,4.0,48.0,10.0,0.0,0.002142857142857143,0.002142857142857143,0.05285714285714285,0.37332285254153574,2.3065904602631817,0.004942693843421104,0.01973277934862403,,,,,,,N
186,262.0,Broadhead,3.0,49.0,10.0,0.0,0.0,0.0,0.03142857142857143,0.37332285254153574,2.3065904602631817,0.0,0.011733003937019697,,,,,,,N
187,264.0,Burns,3.0,48.0,10.0,0.021428571428571432,0.04928571428571429,0.07071428571428572,1.135,0.37332285254153574,2.3065904602631817,0.16310889683289642,0.4237214376346431,,,,,,,N
188,265.0,Chaplin,3.0,51.0,10.0,0.03642857142857143,0.022857142857142857,0.05928571428571428,0.6121428571428572,0.37332285254153574,2.3065904602631817,0.13674786300131722,0.22852691759149726,,,,,,,N
189,267.0,Davis,2.0,45.0,10.0,0.04214285714285714,0.21857142857142858,0.26071428571428573,2.0742857142857143,0.37332285254153574,2.3065904602631817,0.601361084282901,0.7743782598432998,,,,,,,N
190,268.0,Delap,4.0,56.0,10.0,0.27214285714285713,0.010714285714285714,0.28285714285714286,1.5564285714285715,0.37332285254153574,2.3065904602631817,0.6524355873315857,0.5810503540628617,,,,,,,N
191,271.0,Harness,3.0,49.0,10.0,0.0,0.003571428571428572,0.003571428571428572,0.09714285714285714,0.37332285254153574,2.3065904602631817,0.008237823072368507,0.036265648532606325,,,,,,,N
192,272.0,Hirst,4.0,54.0,10.0,0.055,0.007142857142857144,0.062142857142857146,0.46428571428571436,0.37332285254153574,2.3065904602631817,0.14333812145921201,0.1733284672514273,,,,,,,N
193,273.0,Humphreys,3.0,45.0,10.0,0.0,0.0,0.0,0.0,0.37332285254153574,2.3065904602631817,0.0,0.0,,,,,,,N
194,274.0,Hutchinson,3.0,52.0,10.0,0.0642857142857143,0.07428571428571429,0.13857142857142857,1.671428571428571,0.37332285254153574,2.3065904602631817,0.31962753520789805,0.6239824821051383,,,,,,,N
195,276.0,Ladapo,4.0,45.0,10.0,0.0,0.0,0.0,0.0,0.37332285254153574,2.3065904602631817,0.0,0.0,,,,,,,N
196,277.0,Luongo,3.0,44.0,10.0,0.0,0.0,0.0,0.3628571428571429,0.37332285254153574,2.3065904602631817,0.0,0.13546286363650012,,,,,,,N
197,278.0,Morsy,3.0,49.0,10.0,0.020714285714285716,0.05785714285714286,0.07857142857142858,1.7628571428571431,0.37332285254153574,2.3065904602631817,0.18123210759210717,0.6581148571946502,,,,,,,N
198,281.0,Taylor,3.0,48.0,10.0,0.023571428571428573,0.017857142857142856,0.04142857142857143,0.23285714285714285,0.37332285254153574,2.3065904602631817,0.09555874763947468,0.08693089280610047,,,,,,,N
199,285.0,B.Soumaré,3.0,44.0,11.0,0.003571428571428572,0.02142857142857143,0.024999999999999998,0.6985714285714285,0.3630359435937315,2.31270886376303,0.05781772159407575,0.2536065377390495,,,,,,,N
200,286.0,Cannon,4.0,45.0,11.0,0.0,0.0,0.0,0.0,0.3630359435937315,2.31270886376303,0.0,0.0,,,,,,,N
201,287.0,Choudhury,3.0,43.0,11.0,0.0,0.0,0.0,0.07357142857142858,0.3630359435937315,2.31270886376303,0.0,0.02670907299296739,,,,,,,N
202,289.0,Daka,4.0,48.0,11.0,0.015000000000000001,0.0,0.015000000000000001,0.10714285714285715,0.3630359435937315,2.31270886376303,0.03469063295644546,0.03889670824218551,,,,,,,N
203,290.0,De Cordova-Reid,3.0,52.0,11.0,0.007142857142857144,0.005,0.012142857142857144,0.34500000000000003,0.3630359435937315,2.31270886376303,0.02808289334569394,0.12524740053983738,,,,,,,N
204,291.0,Faes,2.0,41.0,11.0,0.06714285714285714,0.012857142857142857,0.08,1.9278571428571427,0.3630359435937315,2.31270886376303,0.18501670910104243,0.699881436971058,,,,,,,N
205,292.0,Golding,3.0,44.0,11.0,0.0,0.0,0.0,0.0,0.3630359435937315,2.31270886376303,0.0,0.0,,,,,,,N
206,293.0,Hermansen,1.0,45.0,11.0,0.0,0.0007142857142857143,0.0007142857142857143,2.0571428571428574,0.3630359435937315,2.31270886376303,0.0016519349026878787,0.7468167982499619,,,,,,,N
207,295.0,Justin,2.0,44.0,11.0,0.03571428571428571,0.014285714285714289,0.049999999999999996,1.9828571428571424,0.3630359435937315,2.31270886376303,0.1156354431881515,0.7198484138687132,,,,,,,N
208,296.0,Kristiansen,2.0,45.0,11.0,0.0,0.041428571428571426,0.041428571428571426,1.7300000000000002,0.3630359435937315,2.31270886376303,0.09581222435589697,0.6280521824171554,,,,,,,N
209,297.0,Marcal,3.0,45.0,11.0,0.0,0.0,0.0,0.0,0.3630359435937315,2.31270886376303,0.0,0.0,,,,,,,N
210,298.0,Mavididi,3.0,52.0,11.0,0.07285714285714286,0.14285714285714285,0.21571428571428572,0.995,0.3630359435937315,2.31270886376303,0.49888434061173936,0.3612207638757628,,,,,,,N
211,299.0,McAteer,3.0,47.0,11.0,0.03571428571428571,0.003571428571428572,0.03928571428571429,0.3271428571428571,0.3630359435937315,2.31270886376303,0.09085641964783335,0.11876461583280644,,,,,,,N
212,300.0,Ndidi,3.0,50.0,11.0,0.10928571428571429,0.08,0.1892857142857143,1.8335714285714284,0.3630359435937315,2.31270886376303,0.4377627492122879,0.6656523337179349,,,,,,,N
213,306.0,Vardy,4.0,56.0,11.0,0.29714285714285715,0.08142857142857143,0.3785714285714286,1.8314285714285712,0.3630359435937315,2.31270886376303,0.8755254984245758,0.6648743995530911,,,,,,,N
214,309.0,Winks,3.0,45.0,11.0,0.011428571428571429,0.08428571428571428,0.09571428571428572,1.1942857142857142,0.3630359435937315,2.31270886376303,0.22135927696017577,0.43356864120622784,,,,,,,N
215,311.0,Alexander-Arnold,2.0,70.0,12.0,0.03214285714285715,0.24214285714285716,0.2742857142857143,0.6028571428571429,0.3260410363344494,2.6070117880839394,0.7150660904458805,0.1965561676187681,,,,,,,N
216,312.0,Bajcetic,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.3260410363344494,2.6070117880839394,0.0,0.0,,,,,,,N
217,314.0,Carvalho,3.0,47.0,4.0,0.11428571428571431,0.035,0.14928571428571427,0.7042857142857143,0.35077311313501963,2.290033992647424,0.34186936033093684,0.24704449253652097,,,,,,,N
218,315.0,Clark,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.3260410363344494,2.6070117880839394,0.0,0.0,,,,,,,N
219,316.0,Darwin,4.0,71.0,12.0,0.14785714285714288,0.017142857142857144,0.165,0.6585714285714285,0.3260410363344494,2.6070117880839394,0.43015694503385,0.21472131107168738,,,,,,,N
220,317.0,Diogo J.,3.0,72.0,12.0,0.19428571428571428,0.022857142857142854,0.2171428571428571,0.22428571428571423,0.3260410363344494,2.6070117880839394,0.5660939882696554,0.0731263467207265,,,,,,,N
221,318.0,Doak,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.3260410363344494,2.6070117880839394,0.0,0.0,,,,,,,N
222,319.0,Elliott,3.0,52.0,12.0,0.0,0.0014285714285714286,0.0014285714285714286,0.003571428571428572,0.3260410363344494,2.6070117880839394,0.0037243025544056274,0.0011644322726230337,,,,,,,N
223,320.0,Endo,3.0,47.0,12.0,0.0,0.0007142857142857143,0.0007142857142857143,0.015714285714285715,0.3260410363344494,2.6070117880839394,0.0018621512772028137,0.005123501999541348,,,,,,,N
224,321.0,Gakpo,4.0,71.0,12.0,0.16071428571428573,0.055,0.21500000000000002,0.5142857142857143,0.3260410363344494,2.6070117880839394,0.560507534438047,0.16767824725771685,,,,,,,N
225,323.0,Gravenberch,3.0,50.0,12.0,0.044285714285714275,0.10214285714285713,0.1464285714285714,0.9078571428571429,0.3260410363344494,2.6070117880839394,0.38174101182657677,0.29599868370077514,,,,,,,N
226,324.0,Jones,3.0,53.0,12.0,0.13714285714285715,0.014285714285714289,0.15142857142857144,0.57,0.3260410363344494,2.6070117880839394,0.39477607076699656,0.18584339071063616,,,,,,,N
227,326.0,Konaté,2.0,52.0,12.0,0.06285714285714286,0.010714285714285714,0.07357142857142858,0.7085714285714285,0.3260410363344494,2.6070117880839394,0.19180158155188984,0.23102336288840986,,,,,,,N
228,327.0,Luis Díaz,3.0,74.0,12.0,0.22428571428571423,0.10285714285714286,0.3271428571428571,0.5142857142857143,0.3260410363344494,2.6070117880839394,0.8528652849588887,0.16767824725771685,,,,,,,N
229,328.0,M.Salah,3.0,134.0,12.0,0.7328571428571429,0.2085714285714286,0.9414285714285714,0.9542857142857142,0.3260410363344494,2.6070117880839394,2.4543153833533085,0.31113630324487457,328.0,13.0,0.0,False,False,3.0,Y
230,329.0,Mac Allister,3.0,62.0,12.0,0.04071428571428572,0.11785714285714287,0.15857142857142859,0.7264285714285714,0.3260410363344494,2.6070117880839394,0.4133975835390247,0.23684552425152502,,,,,,,N
231,330.0,McConnell,3.0,44.0,12.0,0.0,0.0,0.0,0.0,0.3260410363344494,2.6070117880839394,0.0,0.0,,,,,,,N
232,331.0,Morton,3.0,44.0,12.0,0.0,0.0,0.0,0.0,0.3260410363344494,2.6070117880839394,0.0,0.0,,,,,,,N
233,335.0,Robertson,2.0,59.0,12.0,0.030714285714285715,0.12428571428571429,0.155,0.8264285714285715,0.3260410363344494,2.6070117880839394,0.40408682715301064,0.26944962788497,,,,,,,N
234,336.0,Szoboszlai,3.0,63.0,12.0,0.1357142857142857,0.125,0.26071428571428573,0.6785714285714286,0.3260410363344494,2.6070117880839394,0.6796852161790271,0.2212421317983764,,,,,,,N
235,338.0,Van den Berg,2.0,41.0,4.0,0.04428571428571428,0.028571428571428577,0.07285714285714286,1.3928571428571428,0.35077311313501963,2.290033992647424,0.1668453337500266,0.48857683615234876,338.0,4.0,1.0,False,False,2.0,Y
236,339.0,Virgil,2.0,65.0,12.0,0.05785714285714285,0.02142857142857143,0.07928571428571429,0.9685714285714286,0.3260410363344494,2.6070117880839394,0.20669879176951236,0.31579403233536674,,,,,,,N
237,340.0,Akanji,2.0,53.0,13.0,0.024999999999999998,0.06357142857142857,0.08857142857142856,1.1328571428571428,0.3300355046588507,2.426228850506515,0.21489455533057705,0.37388307884924077,,,,,,,N
238,342.0,Bernardo,3.0,63.0,13.0,0.16999999999999998,0.17500000000000002,0.34500000000000003,1.2742857142857142,0.3300355046588507,2.426228850506515,0.8370489534247478,0.4205595287938497,,,,,,,N
239,343.0,Bobb,3.0,47.0,13.0,0.0,0.0,0.0,0.0,0.3300355046588507,2.426228850506515,0.0,0.0,,,,,,,N
240,345.0,De Bruyne,3.0,95.0,13.0,0.14500000000000002,0.18428571428571427,0.3292857142857143,0.42214285714285715,0.3300355046588507,2.426228850506515,0.7989225000596453,0.13932213089527196,,,,,,,N
241,346.0,Doku,3.0,62.0,13.0,0.04785714285714286,0.09428571428571429,0.14214285714285715,0.43785714285714283,0.3300355046588507,2.426228850506515,0.3448711008934261,0.1445084031113396,,,,,,,N
242,347.0,Ederson M.,1.0,54.0,13.0,0.0,0.0007142857142857143,0.0007142857142857143,1.1307142857142858,0.3300355046588507,2.426228850506515,0.0017330206075046538,0.37317585991068625,,,,,,,N
243,348.0,Foden,3.0,91.0,13.0,0.09857142857142855,0.20214285714285715,0.3007142857142857,0.9757142857142859,0.3300355046588507,2.426228850506515,0.7296016757594592,0.3220203566885643,,,,,,,N
244,349.0,Grealish,3.0,64.0,13.0,0.045714285714285714,0.08714285714285715,0.13285714285714284,0.5057142857142857,0.3300355046588507,2.426228850506515,0.32234183299586555,0.16690366949890448,,,,,,,N
245,350.0,Gvardiol,2.0,61.0,13.0,0.10714285714285715,0.12857142857142856,0.23571428571428574,1.1328571428571428,0.3300355046588507,2.426228850506515,0.5718968004765357,0.37388307884924077,,,,,,,N
246,351.0,Haaland,4.0,149.0,13.0,0.8685714285714284,0.05285714285714285,0.9214285714285715,1.4442857142857142,0.3300355046588507,2.426228850506515,2.2355965836810032,0.47666556458585424,,,,,,,N
247,352.0,J.Alvarez,4.0,70.0,13.0,0.0,0.0,0.0,0.0,0.3300355046588507,2.426228850506515,0.0,0.0,,,,,,,N
248,354.0,Kovačić,3.0,54.0,13.0,0.06999999999999999,0.09071428571428572,0.16,0.9485714285714285,0.3300355046588507,2.426228850506515,0.38819661608104244,0.31306225013353833,,,,,,,N
249,355.0,Lewis,2.0,46.0,13.0,0.060000000000000005,0.04071428571428571,0.10071428571428571,1.1007142857142858,0.3300355046588507,2.426228850506515,0.24435590565815615,0.3632747947709207,355.0,14.0,0.0,False,False,2.0,Y
250,356.0,Matheus N.,3.0,49.0,13.0,0.007142857142857144,0.09,0.09714285714285714,0.5007142857142857,0.3300355046588507,2.426228850506515,0.23569080262063286,0.16525349197561023,,,,,,,N
251,357.0,McAtee,3.0,46.0,13.0,0.0,0.0014285714285714286,0.0014285714285714286,0.0,0.3300355046588507,2.426228850506515,0.0034660412150093077,0.0,,,,,,,N
252,359.0,Phillips,3.0,48.0,10.0,0.02214285714285714,0.015714285714285715,0.03785714285714286,0.8921428571428571,0.37332285254153574,2.3065904602631817,0.08732092456710618,0.33305731630312724,,,,,,,N
253,360.0,Rodrigo,3.0,63.0,13.0,0.0,0.0064285714285714285,0.0064285714285714285,0.002857142857142857,0.3300355046588507,2.426228850506515,0.015597185467541881,0.0009429585847395734,,,,,,,N
254,361.0,Rúben,2.0,54.0,13.0,0.045714285714285714,0.05071428571428572,0.09642857142857143,0.8900000000000001,0.3300355046588507,2.426228850506515,0.23395778201312825,0.2937315991463771,,,,,,,N
255,364.0,Amad,3.0,52.0,14.0,0.06714285714285714,0.08785714285714286,0.155,0.9042857142857144,0.34564665773058595,2.3816367922607573,0.36915370280041737,0.3125633347763727,,,,,,,N
256,365.0,Antony,3.0,57.0,14.0,0.016428571428571428,0.003571428571428572,0.019999999999999997,0.08857142857142856,0.34564665773058595,2.3816367922607573,0.04763273584521514,0.030614418256137612,,,,,,,N
257,366.0,B.Fernandes,3.0,84.0,14.0,0.2992857142857143,0.18500000000000003,0.4842857142857143,1.295,0.34564665773058595,2.3816367922607573,1.1533926751091383,0.4476124217611087,,,,,,,N
258,368.0,Casemiro,3.0,48.0,14.0,0.06642857142857143,0.09785714285714286,0.16428571428571428,0.9514285714285715,0.34564665773058595,2.3816367922607573,0.3912689015856959,0.32885810578367175,,,,,,,N
259,369.0,Dalot,2.0,52.0,14.0,0.04785714285714286,0.07571428571428572,0.12357142857142857,1.5342857142857143,0.34564665773058595,2.3816367922607573,0.2943022607579364,0.5303207291466419,,,,,,,N
260,370.0,Eriksen,3.0,53.0,14.0,0.008571428571428572,0.07714285714285715,0.08571428571428572,0.6278571428571428,0.34564665773058595,2.3816367922607573,0.2041402964794935,0.21701672296084643,,,,,,,N
261,372.0,Garnacho,3.0,62.0,14.0,0.27142857142857146,0.04,0.31142857142857144,1.1007142857142858,0.34564665773058595,2.3816367922607573,0.741709743875493,0.3804582139734521,,,,,,,N
262,373.0,Hannibal,3.0,45.0,14.0,0.0,0.0,0.0,0.0,0.34564665773058595,2.3816367922607573,0.0,0.0,,,,,,,N
263,375.0,Højlund,4.0,69.0,14.0,0.06642857142857142,0.012142857142857144,0.07857142857142858,0.6828571428571429,0.34564665773058595,2.3816367922607573,0.1871286051062024,0.23602728913602872,,,,,,,N
264,378.0,Mainoo,3.0,52.0,14.0,0.011428571428571429,0.045,0.05642857142857143,0.65,0.34564665773058595,2.3816367922607573,0.13439236184899991,0.22467032752488086,,,,,,,N
265,380.0,Martinez,2.0,44.0,14.0,0.05785714285714286,0.022857142857142857,0.08071428571428571,1.239285714285714,0.34564665773058595,2.3816367922607573,0.1922321125181897,0.428354965116119,,,,,,,N
266,381.0,McTominay,3.0,49.0,14.0,0.005,0.0,0.005,0.047142857142857146,0.34564665773058595,2.3816367922607573,0.011908183961303788,0.016294771007299053,,,,,,,N
267,382.0,Mount,3.0,63.0,14.0,0.02857142857142857,0.003571428571428572,0.03214285714285715,0.2914285714285714,0.34564665773058595,2.3816367922607573,0.07655261117981006,0.10073131168148505,,,,,,,N
268,383.0,Onana,1.0,52.0,14.0,0.0,0.01357142857142857,0.01357142857142857,1.5371428571428571,0.34564665773058595,2.3816367922607573,0.032322213609253136,0.5313082910258721,,,,,,,N
269,384.0,Pellistri,3.0,50.0,14.0,0.0,0.0,0.0,0.0,0.34564665773058595,2.3816367922607573,0.0,0.0,,,,,,,N
270,385.0,Rashford,3.0,69.0,14.0,0.11214285714285714,0.09214285714285714,0.20428571428571426,1.0564285714285713,0.34564665773058595,2.3816367922607573,0.4865343732761262,0.36515100484538326,,,,,,,N
271,386.0,Sancho,3.0,62.0,6.0,0.017857142857142856,0.06928571428571428,0.08714285714285715,0.36214285714285716,0.3099980420791697,2.353010259761364,0.2050480369220617,0.11226357666724217,,,,,,,N
272,388.0,Wan-Bissaka,2.0,46.0,19.0,0.045,0.060714285714285714,0.10571428571428572,1.6092857142857144,0.354174656673882,2.391682307772464,0.25283498682166045,0.5699682153473259,,,,,,,N
273,389.0,Zirkzee,4.0,66.0,14.0,0.19714285714285715,0.03071428571428572,0.22785714285714284,0.7000000000000001,0.34564665773058595,2.3816367922607573,0.5426729548079868,0.2419526604114102,,,,,,,N
274,391.0,Almirón,3.0,55.0,15.0,0.025714285714285714,0.01,0.03571428571428571,0.14785714285714288,0.335912604322814,2.372216163003485,0.08472200582155302,0.04966707792487323,,,,,,,N
275,392.0,Barnes,3.0,62.0,15.0,0.12357142857142857,0.10071428571428571,0.22428571428571428,0.8021428571428572,0.335912604322814,2.372216163003485,0.532054196559353,0.2694498961818001,,,,,,,N
276,394.0,Bruno G.,3.0,61.0,15.0,0.06285714285714286,0.08642857142857142,0.14928571428571427,1.3485714285714285,0.335912604322814,2.372216163003485,0.35413798433409166,0.4530021406867663,,,,,,,N
277,395.0,Burn,2.0,44.0,15.0,0.04071428571428572,0.017142857142857144,0.05785714285714285,1.3078571428571428,0.335912604322814,2.372216163003485,0.1372496494309159,0.4393256989393375,,,,,,,N
278,397.0,Fraser,3.0,48.0,17.0,0.0014285714285714286,0.007142857142857143,0.008571428571428572,0.7228571428571428,0.3439046086140674,2.251199254158333,0.01929599360707143,0.2485939027981687,,,,,,,N
279,398.0,Gordon,3.0,72.0,15.0,0.3507142857142857,0.15785714285714286,0.5085714285714286,1.1071428571428572,0.335912604322814,2.372216163003485,1.2064413628989152,0.3719032405002584,,,,,,,N
280,399.0,Hall,2.0,46.0,15.0,0.009285714285714286,0.12142857142857143,0.13071428571428573,1.0492857142857142,0.335912604322814,2.372216163003485,0.3100825413068841,0.3524682969644384,,,,,,,N
281,400.0,Hayden,3.0,44.0,15.0,0.0,0.0,0.0,0.0,0.335912604322814,2.372216163003485,0.0,0.0,,,,,,,N
282,401.0,Isak,4.0,87.0,15.0,0.3642857142857144,0.08928571428571429,0.4535714285714286,1.1085714285714285,0.335912604322814,2.372216163003485,1.0759694739337236,0.37238311564929094,401.0,9.0,1.0,False,True,4.0,Y
283,402.0,J.Murphy,3.0,49.0,15.0,0.05428571428571428,0.09428571428571429,0.14857142857142858,0.5542857142857143,0.335912604322814,2.372216163003485,0.3524435442176606,0.18619155782464547,,,,,,,N
284,403.0,Joelinton,3.0,60.0,15.0,0.13,0.062142857142857146,0.19214285714285714,1.2785714285714285,0.335912604322814,2.372216163003485,0.4558043913199553,0.4294882583841693,,,,,,,N
285,406.0,Kuol,3.0,44.0,15.0,0.0,0.0,0.0,0.0,0.335912604322814,2.372216163003485,0.0,0.0,,,,,,,N
